MODEL TOP 5 OUT OF 100000 BATCH 1000
  quality = LINEAR(REPEAT(@A, 1, @W, @W), REPEAT(@A, 1, @W, @W),REPEAT(@A, 1, @W, @W))
1.47560044413117,-0.577820127518392,0.791676154936268,-0.964384687931847,-0.0811222378253237,-0.429706939673083,-0.220260793271248,-0.076022586628145,0.210153871151679,-0.349148609892348,0.394705699675741,6
1.47560044413117,-0.0817615531077505,0.626413947385068,-0.974242619786957,-0.584601552368892,-1.42928727320623,-1.7732726937524,-1.07906282937578,-1.31301888833616,0.614699768638124,1.20730385235154,5
2.06811001327344,-0.478608412636264,0.543782843609468,-0.432056367755896,-0.493059858815516,-1.07649421431218,-0.690870460083718,0.224889486196149,-0.319645349539745,0.351832029038905,-0.661671898802803,5
1.23859661647426,-0.974666987046905,0.295889532282668,-1.02353227906251,-0.264205624932076,-1.13529305746119,-1.49090689366492,-0.677846732276733,-0.0547457391940334,1.22805782770297,0.232186069140581,5
-0.301928263295647,-1.17309041681116,0.543782843609468,-0.964384687931847,-0.0811222378253237,0.746269923307088,0.10916597349748,-0.945324130342776,2.32935075391737,0.264209449172498,1.53234311342187,7
1.71260427178808,1.40641417012417,2.36166712667267,2.53518112063228,-0.264205624932076,0.334678021264028,0.79154999037556,2.06379659790013,-1.37924379092259,1.5785481471686,-0.661671898802803,5
-0.301928263295647,-1.07387870192903,0.378520636058268,-0.964384687931847,-0.63037239914558,-0.429706939673083,-0.620279010061847,-0.878454780826275,0.408828578910961,0.527077188771718,0.719744960746062,7
-0.65743400478101,2.00168445941694,-2.43093689231213,-1.04324814277273,0.0104194557280524,-0.312109253375066,-0.926175293489952,-0.41036933421069,0.342603676324535,-1.13775182869001,-0.742931714070383,6
-0.775935918609464,3.78749532729525,1.20483167381427,-1.02353227906251,-0.767684939475644,-0.370908096524075,-1.49090689366492,-1.61401762550787,0.938627799602385,-0.874884089090787,1.85738237449219,8
0.64608704733199,0.612720451067148,0.709045051160668,-1.04324814277273,-0.584601552368892,-1.07649421431218,0.768019507034937,-0.778150756551485,-0.452095154712601,0.351832029038905,0.638485145478482,6
-0.420430177124101,0.315085306420762,-1.60462585455613,0.218567134681378,-0.0811222378253237,-0.0769138807790318,-0.126138859908755,0.492366884262192,0.210153871151679,0.0889642894396848,-0.824191529337963,5
-0.775935918609464,3.78749532729525,1.20483167381427,-1.02353227906251,-0.767684939475644,-0.370908096524075,-1.49090689366492,-1.61401762550787,0.938627799602385,-0.874884089090787,1.85738237449219,8
-0.538932090952555,0.315085306420762,0.378520636058268,-0.688362595988761,-0.355747318485452,-0.95889652801416,-0.855583843468082,-0.945324130342776,-0.120970641780463,-1.22537440855641,0.394705699675741,7
-0.0649244356387376,-0.180973267989879,0.709045051160668,-0.924952960511406,0.147731996058117,0.334678021264028,-0.384974176655613,-0.343499984694188,1.86577643581238,-0.0862808702931284,-0.0115933766621605,8
0.883090874988898,3.88670704217738,-1.60462585455613,-0.964384687931847,1.29200316547532,-0.606103469120109,0.697428057013067,-0.109457261386396,-0.915669472817599,0.176586869306091,-0.986711159873123,5
-0.301928263295647,-0.0817615531077505,0.626413947385068,-1.00381641535229,0.28504453638818,-1.13529305746119,0.0856354901568565,0.358628185229152,1.53465192288024,-0.173903450159535,-0.417892453000062,6
0.172079392018172,-0.280184982872007,-0.117265986595331,0.514305090334685,0.0104194557280524,1.21666066849916,2.50927527424107,0.492366884262192,0.408828578910961,0.0889642894396848,-0.0928531919297405,6
0.0535774781897175,-0.379396697754136,0.130627324731468,-1.06296400648295,0.28504453638818,-0.0181150376300233,0.17975742351935,-0.343499984694188,1.73332663063952,-0.436771189758754,-0.417892453000062,6
0.172079392018172,0.0174501617743779,0.461151739833868,0.455157499204023,0.239273689611492,-0.194511567077049,0.0621050068162331,0.692974932811697,1.26975231253452,0.351832029038905,-0.0115933766621605,6
0.64608704733199,-0.0817615531077505,1.20483167381427,-1.04324814277273,0.0561903025047405,-1.07649421431218,-0.149669343249378,-0.878454780826275,0.0114791633923931,0.00134170957327816,0.882264591281222,6
0.409083219675081,0.414297021302891,0.213258428507068,-0.865805369380745,-0.584601552368892,0.0994826486679938,-0.5732180433806,-1.14593217889228,-0.584544959885457,1.92903846663422,1.45108329815429,7
1.94960809944499,-0.379396697754136,0.461151739833868,0.790327182277771,-0.0811222378253237,-0.900097684865152,0.0856354901568565,1.12762570466899,0.0777040659788226,0.351832029038905,-0.417892453000062,6
1.71260427178808,-1.37151384657542,0.0479962209558688,-1.04324814277273,-0.1726639313787,-1.66448264580226,-2.14976042720237,-0.209761285661185,1.86577643581238,-0.78726150922438,-0.255372822464902,6
0.64608704733199,-0.280184982872007,0.213258428507068,-0.855947437525635,0.193502842834805,-0.253310410226057,-0.902644810149329,-0.677846732276733,0.0114791633923931,-0.436771189758754,0.232186069140581,6
-0.775935918609464,-1.56993727633968,0.0479962209558688,-0.964384687931847,-0.0353513910486357,0.452275707562045,-0.50262659335873,-0.0425879118698942,1.53465192288024,0.176586869306091,-1.23049060567586,6
-1.24994357392328,-0.0817615531077505,-1.10883923190253,1.6873989810928,-0.0811222378253237,-0.782499998567134,0.956263373759925,0.726409607569948,1.2035274099481,-1.0501292488236,-0.255372822464902,5
0.527585133503535,0.0174501617743779,0.791676154936268,-0.924952960511406,1.56662824613545,-0.841298841716143,-0.361443693314989,-1.17936685365053,0.0114791633923931,-0.612016349491568,1.85738237449219,5
-0.420430177124101,1.10877902547779,-0.86094592057573,-0.19546600323325,0.239273689611492,-0.606103469120109,0.250348873541221,-0.209761285661185,0.342603676324535,-1.22537440855641,-0.417892453000062,5
0.172079392018172,0.513508736185019,-0.117265986595331,-1.02353227906251,0.330815383164868,0.158281491817002,-0.00848644320563732,-1.14593217889228,-0.385870252126175,-1.83873246762126,0.557225330210901,6
0.527585133503535,-0.379396697754136,0.461151739833868,2.27887489239941,0.513898770271621,0.569873393860062,0.250348873541221,1.96349257362537,0.143928968565249,-1.13775182869001,-1.55552986674619,5
0.527585133503535,-0.379396697754136,0.461151739833868,2.27887489239941,0.513898770271621,0.569873393860062,0.250348873541221,1.96349257362537,0.143928968565249,-1.13775182869001,-1.55552986674619,5
-0.183426349467192,-0.478608412636264,0.461151739833868,-0.767226050829643,5.77754614959074,1.62825257054222,0.462123223606832,-0.109457261386396,-0.518320057299031,-1.13775182869001,-0.905451344605543,6
-0.183426349467192,-0.379396697754136,0.461151739833868,-0.688362595988761,5.82331699636743,1.62825257054222,0.438592740266208,-0.109457261386396,-0.584544959885457,-1.31299698842282,-0.905451344605543,6
0.172079392018172,0.315085306420762,-0.61305260924893,0.198851270971158,1.06314893159188,-0.429706939673083,0.509184190288079,0.458932209503904,-0.385870252126175,-0.261526030025941,-0.580412083535222,6
-0.301928263295647,-0.379396697754136,-0.530421505473331,-0.984100551642068,0.513898770271621,-0.13571272392804,0.320940323563091,-0.209761285661185,0.210153871151679,0.614699768638124,-0.824191529337963,6
-0.183426349467192,-0.478608412636264,-0.61305260924893,-0.984100551642068,0.651211310601685,-0.13571272392804,0.368001290244338,-0.209761285661185,0.342603676324535,0.614699768638124,-0.824191529337963,6
0.64608704733199,-0.974666987046905,-0.199897090370931,-0.984100551642068,0.559669617048309,0.158281491817002,0.673897573672443,-0.310065309935937,-0.187195544366889,0.351832029038905,-0.417892453000062,7
-0.775935918609464,1.70404931477056,-0.61305260924893,-0.392624640335455,0.788523850931749,1.62825257054222,1.59158642395676,-0.00915323711164342,0.541278384083817,0.264209449172498,-0.580412083535222,4
-0.775935918609464,1.80326102965269,-0.69568371302453,-0.392624640335455,0.925836391261813,1.56945372739321,1.61511690729738,-0.0425879118698942,0.408828578910961,0.264209449172498,-0.580412083535222,5
0.172079392018172,0.315085306420762,-0.61305260924893,0.198851270971158,1.06314893159188,-0.429706939673083,0.509184190288079,0.458932209503904,-0.385870252126175,-0.261526030025941,-0.580412083535222,6
0.0535774781897175,-0.875455272164777,0.130627324731468,-0.274329458074132,0.971607238038501,-0.194511567077049,0.273879356881844,0.325193510470901,1.13730250736167,-0.0862808702931284,-0.580412083535222,5
0.409083219675081,-0.875455272164777,-0.199897090370931,-0.944668824221626,0.742753004155061,-0.253310410226057,0.815080473716184,-0.778150756551485,1.07107760477524,-0.436771189758754,0.963524406548802,6
-0.301928263295647,-0.280184982872007,-0.365159297922131,-1.04324814277273,1.01737808481519,0.217080334966011,-0.337913209974366,-0.878454780826275,1.00485270218881,0.789944928370937,0.394705699675741,7
-0.775935918609464,-1.17309041681116,-0.0346348828197311,-1.04324814277273,0.513898770271621,-0.841298841716143,-1.32619351028055,-1.01219347985928,0.872402897015956,-0.261526030025941,0.313445884408161,7
-0.538932090952555,-0.974666987046905,0.130627324731468,-1.06296400648295,-0.0353513910486357,0.217080334966011,-0.714400943424341,-0.978758805101027,0.806177994429529,-1.22537440855641,0.313445884408161,6
-0.0649244356387376,-0.776243557282649,2.11377381534587,-1.08267987019317,4.63327498017354,0.158281491817002,-0.149669343249378,-0.343499984694188,-0.915669472817599,-0.962506668957194,-1.14923079040828,6
0.0535774781897175,-0.280184982872007,0.130627324731468,-1.00381641535229,-0.309976471708764,-0.370908096524075,1.23862917384741,-1.07906282937578,-0.385870252126175,0.264209449172498,0.394705699675741,6
0.409083219675081,-0.677031842400521,0.0479962209558688,1.08606513793108,-0.126893084602012,0.0994826486679938,1.75629980734112,0.726409607569948,-0.650769862471887,0.0889642894396848,-0.742931714070383,6
-1.01293974626637,-0.875455272164777,-0.61305260924893,1.18464445648218,0.101961149281429,0.863867609605105,0.203287906859974,1.06075635515249,0.7399530918431,-1.13775182869001,-1.31175042094344,6
-0.301928263295647,1.00956731059566,-1.52199475078053,-0.353192912915014,-0.0811222378253237,-0.606103469120109,-1.42031544364305,-0.310065309935937,-0.518320057299031,-0.962506668957194,-0.255372822464902,6
0.64608704733199,-0.776243557282649,0.213258428507068,-1.02353227906251,-0.355747318485452,0.511074550711054,-0.643809493402471,-0.477238683727191,1.13730250736167,-1.31299698842282,-0.499152268267642,6
-0.0649244356387376,-0.577820127518392,-0.77831481680013,-0.294045321784353,2.1158784074557,-0.312109253375066,-0.361443693314989,0.358628185229152,-1.04811927799045,-0.261526030025941,-1.55552986674619,6
-1.01293974626637,-0.875455272164777,-0.61305260924893,1.18464445648218,0.101961149281429,0.863867609605105,0.203287906859974,1.06075635515249,0.7399530918431,-1.13775182869001,-1.31175042094344,6
0.172079392018172,1.90247274453481,-2.18304358098533,-1.04324814277273,-0.493059858815516,-1.07649421431218,0.297409840222468,-1.01219347985928,-1.11434418057688,-1.31299698842282,-0.0115933766621605,5
-0.301928263295647,1.00956731059566,-1.52199475078053,-0.353192912915014,-0.0811222378253237,-0.606103469120109,-1.42031544364305,-0.310065309935937,-0.518320057299031,-0.962506668957194,-0.255372822464902,6
0.409083219675081,-0.379396697754136,-0.530421505473331,-0.984100551642068,-0.355747318485452,-0.253310410226057,-0.384974176655613,-0.443804008968941,-0.253420446953319,-0.261526030025941,-0.17411300719732,6
-0.775935918609464,0.711932165949275,-2.51356799608773,-1.02353227906251,0.834294697708437,-0.370908096524075,-0.43203514333686,-0.209761285661185,0.210153871151679,0.439454608905311,-1.14923079040828,5
-0.538932090952555,-0.180973267989879,-0.77831481680013,0.00169263386895375,-0.264205624932076,-0.488505782822092,-0.337913209974366,-1.24623620316707,0.210153871151679,0.00134170957327816,1.69486274395702,7
-0.183426349467192,-0.280184982872007,-1.68725695833173,-1.02353227906251,-0.218434778155388,2.68663174722437,0.838610957056807,-0.677846732276733,-0.319645349539745,-0.612016349491568,-0.580412083535222,5
-0.183426349467192,-0.478608412636264,-0.199897090370931,-0.846089505670524,0.0104194557280524,-0.312109253375066,-0.996766743511823,-0.477238683727191,0.938627799602385,1.31568040756938,0.150926253872999,8
0.64608704733199,-0.379396697754136,-0.365159297922131,0.731179591147109,0.193502842834805,-0.841298841716143,-0.784992393446212,0.726409607569948,-0.385870252126175,-1.22537440855641,-0.824191529337963,5
-0.775935918609464,-0.0817615531077505,0.791676154936268,0.27771472581204,0.468127923494933,0.746269923307088,2.48574479090045,0.525801559020443,-0.584544959885457,0.176586869306091,-1.23049060567586,6
-0.0649244356387376,0.215873591538634,-0.86094592057573,-0.353192912915014,0.696982157378373,0.893267031179609,2.35632713252702,0.592670908536945,0.872402897015956,0.96519008810375,-0.824191529337963,5
-1.01293974626637,-0.0817615531077505,-0.447790401697731,-0.313761185494573,0.788523850931749,-0.253310410226057,1.47393400725364,0.793278957086449,3.32272429271379,1.92903846663422,-0.417892453000062,5
2.06811001327344,-0.478608412636264,1.03956946626307,-1.06296400648295,0.376586229941557,-1.54688495950425,-1.56149834368679,0.0242814376466073,-1.57791849868188,0.00134170957327816,-1.14923079040828,6
-0.183426349467192,-0.478608412636264,-0.199897090370931,-0.846089505670524,0.0104194557280524,-0.312109253375066,-0.996766743511823,-0.477238683727191,0.938627799602385,1.31568040756938,0.150926253872999,8
0.64608704733199,-0.379396697754136,-0.365159297922131,0.731179591147109,0.193502842834805,-0.841298841716143,-0.784992393446212,0.726409607569948,-0.385870252126175,-1.22537440855641,-0.824191529337963,5
0.290581305846626,-0.974666987046905,0.213258428507068,-0.984100551642068,-0.126893084602012,-0.253310410226057,-1.20854109357743,-1.41340957695832,0.475053481497388,-1.0501292488236,1.77612255922461,7
0.172079392018172,0.414297021302891,0.0479962209558688,-1.00381641535229,-0.1726639313787,-0.900097684865152,-1.63208979370866,-0.945324130342776,0.806177994429529,1.40330298743578,1.20730385235154,7
0.64608704733199,-0.974666987046905,-0.282528194146531,0.474873362914244,0.834294697708437,-0.5473046259711,-0.832053360127459,0.692974932811697,-1.64414340126831,0.614699768638124,-0.986711159873123,5
-0.183426349467192,2.59695474870971,-0.447790401697731,-0.19546600323325,0.651211310601685,-0.841298841716143,-0.784992393446212,0.291758835712651,0.541278384083817,-1.0501292488236,-1.23049060567586,5
-0.0649244356387376,-0.577820127518392,-0.199897090370931,-0.984100551642068,0.330815383164868,-0.0769138807790318,-0.5732180433806,-0.376934659452439,1.33597721512095,2.45477394583266,0.0696664386054195,6
0.290581305846626,-0.776243557282649,0.0479962209558688,1.89441555005011,0.193502842834805,0.922666452754114,0.65036709033182,1.49540712700983,0.143928968565249,0.96519008810375,-1.0679709751407,6
0.290581305846626,0.612720451067148,-1.10883923190253,-0.0574549572617077,0.788523850931749,0.687471080158079,0.603306123650573,0.191454811437898,-0.120970641780463,-0.612016349491568,-0.417892453000062,5
0.527585133503535,-0.577820127518392,-0.282528194146531,0.356578180652921,0.0561903025047405,0.393476864413037,1.61511690729738,0.860148306602988,0.938627799602385,-0.261526030025941,-0.824191529337963,6
0.290581305846626,1.5056258850063,2.27903602289707,1.06634927422086,-0.0353513910486357,1.09906298220114,0.391531773584962,1.12762570466899,-0.518320057299031,-0.349148609892348,-1.47427005147861,5
0.290581305846626,1.60483759988843,2.36166712667267,1.06634927422086,-0.0811222378253237,0.981465295903122,0.320940323563091,1.16106037942728,-0.452095154712601,-0.261526030025941,-1.47427005147861,6
0.409083219675081,1.10877902547779,2.44429823044827,0.908622364539093,-0.0811222378253237,1.15786182535015,0.415062256925585,1.12762570466899,-0.650769862471887,-0.436771189758754,-1.47427005147861,6
-0.0649244356387376,-0.280184982872007,-0.199897090370931,1.36208722987416,0.193502842834805,1.98104562943627,1.49746449059426,1.06075635515249,0.210153871151679,-0.0862808702931284,-0.661671898802803,6
0.290581305846626,1.5056258850063,2.27903602289707,1.06634927422086,-0.0353513910486357,1.09906298220114,0.391531773584962,1.12762570466899,-0.518320057299031,-0.349148609892348,-1.47427005147861,5
0.290581305846626,1.60483759988843,2.36166712667267,1.06634927422086,-0.0811222378253237,0.981465295903122,0.320940323563091,1.16106037942728,-0.452095154712601,-0.261526030025941,-1.47427005147861,6
0.409083219675081,1.10877902547779,2.44429823044827,0.908622364539093,-0.0811222378253237,1.15786182535015,0.415062256925585,1.12762570466899,-0.650769862471887,-0.436771189758754,-1.47427005147861,6
-0.894437832437919,-0.0817615531077505,0.791676154936268,0.218567134681378,0.147731996058117,1.74585025684023,2.46221430755983,0.559236233778694,-0.452095154712601,-0.173903450159535,-1.23049060567586,5
0.0535774781897175,-0.379396697754136,-0.0346348828197311,-0.924952960511406,-0.493059858815516,0.687471080158079,-0.0555474098868842,-1.34654022744182,0.475053481497388,-0.78726150922438,1.69486274395702,7
0.0535774781897175,-0.677031842400521,-0.0346348828197311,-0.905237096801186,-0.538830705592204,0.746269923307088,-0.0555474098868842,-1.37997490220007,0.408828578910961,-0.699638929357974,1.69486274395702,7
0.764588961160444,-1.07387870192903,-0.117265986595331,-0.924952960511406,-0.264205624932076,0.922666452754114,0.226818390200597,-0.811585431309736,0.143928968565249,-0.436771189758754,0.801004776013642,7
0.290581305846626,-0.180973267989879,-0.365159297922131,1.18464445648218,-0.0811222378253237,1.56945372739321,2.39162285753796,0.96045233087774,-0.981894375404025,-0.612016349491568,-1.0679709751407,6
-1.01293974626637,0.612720451067148,2.69219154177507,1.87469968633989,0.0104194557280524,-0.5473046259711,0.603306123650573,1.29479907846028,-0.319645349539745,0.0889642894396848,-1.39301023621102,6
2.06811001327344,-0.131367410548815,0.213258428507068,-1.02353227906251,-0.538830705592204,-1.19409190061019,-1.3732544769618,-0.911889455584526,-1.57791849868188,-1.13775182869001,0.719744960746062,7
3.4901329792149,0.811143880831404,1.03956946626307,0.810043045987991,-0.355747318485452,-1.84087917524929,-1.30266302693993,0.525801559020443,-1.97526791420044,-1.66348730788845,-0.336632637732482,4
-1.01293974626637,0.612720451067148,2.69219154177507,1.87469968633989,0.0104194557280524,-0.5473046259711,0.603306123650573,1.29479907846028,-0.319645349539745,0.0889642894396848,-1.39301023621102,6
0.64608704733199,-0.280184982872007,0.295889532282668,1.4015189572946,0.651211310601685,0.981465295903122,1.26215965718803,1.16106037942728,-1.24679398574974,-0.436771189758754,-1.14923079040828,5
0.290581305846626,-1.56993727633968,-0.117265986595331,0.632600272596007,0.376586229941557,1.68705141369122,0.556245156969326,0.726409607569948,1.40220211770738,-0.699638929357974,-0.905451344605543,5
-1.01293974626637,-0.677031842400521,-0.77831481680013,1.12549686535152,0.193502842834805,1.15786182535015,0.603306123650573,0.993887005635991,1.00485270218881,-0.874884089090787,-0.905451344605543,5
0.764588961160444,0.265479448979698,0.543782843609468,2.46617559764651,0.605440463824996,0.511074550711054,0.744489023694313,1.99692724838363,-1.31301888833616,-0.261526030025941,-1.23049060567586,5
0.64608704733199,-0.280184982872007,0.295889532282668,1.4015189572946,0.651211310601685,0.981465295903122,1.26215965718803,1.16106037942728,-1.24679398574974,-0.436771189758754,-1.14923079040828,5
0.527585133503535,-1.47072556145755,-0.117265986595331,1.57896173068659,0.239273689611492,-0.0769138807790318,-0.690870460083718,1.12762570466899,0.0777040659788226,-1.22537440855641,-1.0679709751407,6
0.290581305846626,-1.56993727633968,-0.117265986595331,0.632600272596007,0.376586229941557,1.68705141369122,0.556245156969326,0.726409607569948,1.40220211770738,-0.699638929357974,-0.905451344605543,5
0.290581305846626,-0.478608412636264,0.130627324731468,1.99299486860122,-0.264205624932076,1.45185604109519,0.768019507034937,1.66258050080108,-0.187195544366889,0.877567508237343,-1.14923079040828,6
0.290581305846626,-0.478608412636264,0.130627324731468,1.99299486860122,-0.264205624932076,1.45185604109519,0.768019507034937,1.66258050080108,-0.187195544366889,0.877567508237343,-1.14923079040828,6
0.0535774781897175,0.513508736185019,-0.447790401697731,-1.00381641535229,0.239273689611492,0.0994826486679938,1.14450724048491,-0.443804008968941,0.541278384083817,0.96519008810375,-0.17411300719732,5
-0.420430177124101,-1.07387870192903,1.70061829646787,0.415725771783583,1.65816993968882,1.68705141369122,0.579775640309949,0.626105583295195,-1.97526791420044,-0.874884089090787,-1.39301023621102,6
0.409083219675081,-0.0817615531077505,1.03956946626307,2.43660180208118,0.28504453638818,0.569873393860062,2.74458010764731,1.99692724838363,-0.981894375404025,0.264209449172498,-1.31175042094344,5
0.409083219675081,0.315085306420762,1.37009388136547,1.36208722987416,0.468127923494933,1.92224678628726,1.3327511072099,1.39510310273504,-1.18056908316331,-0.173903450159535,-1.0679709751407,5
-0.183426349467192,1.30720245524205,0.0479962209558688,0.553736817755125,0.147731996058117,-0.370908096524075,0.273879356881844,0.927017656119489,0.210153871151679,0.176586869306091,-1.14923079040828,5
-0.183426349467192,1.30720245524205,0.0479962209558688,0.553736817755125,0.147731996058117,-0.370908096524075,0.273879356881844,0.927017656119489,0.210153871151679,0.176586869306091,-1.14923079040828,5
-1.60544931540865,2.05129031685801,-2.76146130741453,-0.964384687931847,0.880065544485125,-1.60568380265325,-0.832053360127459,-0.00915323711164342,2.92537487719522,-0.78726150922438,-0.661671898802803,4
-1.01293974626637,0.315085306420762,-0.77831481680013,-0.60949914114788,-0.218434778155388,-0.606103469120109,0.10916597349748,-0.878454780826275,0.806177994429529,-0.436771189758754,0.638485145478482,6
0.172079392018172,-1.37151384657542,0.543782843609468,-0.924952960511406,-0.493059858815516,-1.13529305746119,-1.25560206025868,-0.978758805101027,0.0114791633923931,-0.612016349491568,1.04478422181638,6
0.409083219675081,0.315085306420762,1.37009388136547,1.36208722987416,0.468127923494933,1.92224678628726,1.3327511072099,1.39510310273504,-1.18056908316331,-0.173903450159535,-1.0679709751407,5
0.527585133503535,0.414297021302891,1.20483167381427,1.36208722987416,0.651211310601685,1.27545951164816,1.35628159055052,1.39510310273504,-0.981894375404025,0.0889642894396848,-1.0679709751407,5
-1.13144166009483,0.811143880831404,-2.43093689231213,-0.136318412102589,0.0104194557280524,-0.841298841716143,-1.20854109357743,-0.209761285661185,0.210153871151679,0.176586869306091,-0.255372822464902,5
1.12009470264581,-0.379396697754136,-0.117265986595331,1.14521272906174,0.376586229941557,0.393476864413037,-0.00848644320563732,1.46197245225154,-1.18056908316331,0.439454608905311,-1.39301023621102,5
0.64608704733199,-1.17309041681116,-0.199897090370931,0.0904140205649455,0.605440463824996,-0.253310410226057,-0.173199826590002,0.392062859987403,0.673728189256673,-1.31299698842282,-0.661671898802803,5
0.0535774781897175,-0.875455272164777,-0.447790401697731,-0.274329458074132,0.559669617048309,-1.2528907437592,0.17975742351935,0.392062859987403,0.673728189256673,-1.13775182869001,-1.14923079040828,6
-0.538932090952555,-1.47072556145755,1.12220057003867,-0.944668824221626,2.1158784074557,0.275879178115019,0.462123223606832,-0.41036933421069,0.143928968565249,-1.13775182869001,-0.580412083535222,6
-0.183426349467192,-0.875455272164777,0.213258428507068,-1.04324814277273,-0.904997479805708,1.62825257054222,0.10916597349748,-0.945324130342776,0.541278384083817,-0.0862808702931284,0.394705699675741,6
0.64608704733199,1.10877902547779,-0.86094592057573,0.119987816130276,-0.584601552368892,-0.370908096524075,-0.290852243293119,-0.00915323711164342,-0.319645349539745,-0.612016349491568,-0.0115933766621605,5
-0.420430177124101,-0.379396697754136,-0.117265986595331,0.238282998391599,-0.355747318485452,0.746269923307088,1.52099497393489,0.592670908536945,1.73332663063952,0.439454608905311,-0.661671898802803,7
-0.894437832437919,0.215873591538634,1.86588050401907,-0.708078459698982,-0.0811222378253237,0.687471080158079,0.956263373759925,-0.54410803324373,0.7399530918431,0.70232234850453,0.313445884408161,7
-0.894437832437919,0.215873591538634,1.86588050401907,-0.727794323409202,0.0104194557280524,0.628672237009071,1.07391579046304,-0.54410803324373,0.806177994429529,0.70232234850453,0.313445884408161,6
-1.36844548775174,-0.180973267989879,-0.69568371302453,0.790327182277771,-1.17962256046584,-1.66448264580226,-1.91445559379614,-0.00915323711164342,1.33597721512095,-1.0501292488236,0.0696664386054195,5
-0.420430177124101,-0.379396697754136,-0.117265986595331,0.238282998391599,-0.355747318485452,0.746269923307088,1.52099497393489,0.592670908536945,1.73332663063952,0.439454608905311,-0.661671898802803,7
-0.420430177124101,1.45602002756524,0.543782843609468,1.32265550245372,-0.355747318485452,1.39305719794618,2.41515334087858,1.29479907846028,0.276378773738105,0.70232234850453,-1.23049060567586,5
-0.301928263295647,-0.379396697754136,-0.530421505473331,1.85498382262967,-0.493059858815516,0.628672237009071,1.16803772382554,1.39510310273504,0.342603676324535,0.176586869306091,-1.0679709751407,5
-0.0649244356387376,-0.0817615531077505,-0.94357702435133,0.336862316942701,-0.538830705592204,1.15786182535015,1.52099497393489,0.692974932811697,0.0114791633923931,0.264209449172498,-1.31175042094344,5
-0.183426349467192,-0.0817615531077505,-0.199897090370931,1.83526795891945,-0.447289012038828,0.511074550711054,0.956263373759925,1.29479907846028,0.475053481497388,0.614699768638124,-0.742931714070383,5
1.59410235795962,-0.478608412636264,0.543782843609468,-1.02353227906251,-0.85922663302902,0.0406838055189853,-0.408504659996236,-0.677846732276733,-0.452095154712601,-0.962506668957194,0.150926253872999,6
0.290581305846626,0.910355595713532,2.77482264555067,0.810043045987991,-0.0353513910486357,0.805068766456096,0.391531773584962,1.16106037942728,-0.187195544366889,-0.436771189758754,-1.47427005147861,5
-0.0649244356387376,-0.875455272164777,0.213258428507068,-0.885521233090965,-0.493059858815516,-0.312109253375066,-0.996766743511823,-0.778150756551485,-0.253420446953319,0.439454608905311,0.232186069140581,7
1.47560044413117,0.0174501617743779,0.461151739833868,-0.885521233090965,-0.767684939475644,-1.01769537116317,-1.39678496030242,-0.577542708001981,0.276378773738105,0.264209449172498,1.04478422181638,6
-0.65743400478101,0.315085306420762,0.0479962209558688,-0.826373641960304,-0.0353513910486357,-0.900097684865152,-1.44384592698367,-0.443804008968941,0.7399530918431,-0.524393769625161,-0.255372822464902,5
0.290581305846626,0.910355595713532,2.77482264555067,0.810043045987991,-0.0353513910486357,0.805068766456096,0.391531773584962,1.16106037942728,-0.187195544366889,-0.436771189758754,-1.47427005147861,5
